date,id,o3,pm10,pm25
2021-07-10T11:00:00+10:00,Southport,0.023,4.5,3.1
2021-07-10T11:00:00+10:00,Southport,0.019,4.5,3.1
2021-07-10T11:00:00+10:00,Southport,0.018,4.6,3.2
2021-07-10T10:00:00+10:00,Southport,0.018,4.7,3.4
2021-07-10T10:00:00+10:00,Southport,0.018,4.7,3.4
2021-07-10T10:00:00+10:00,Southport,0.016,4.7,3.4
2021-07-10T09:00:00+10:00,Southport,0.019,4.5,3.2
2021-07-10T09:00:00+10:00,Southport,0.022,4.4,3.2
2021-07-10T09:00:00+10:00,Southport,0.023,4.5,3.2
2021-07-10T08:00:00+10:00,Southport,0.022,4.5,3.2
2021-07-10T08:00:00+10:00,Southport,0.021,4.6,3.1
2021-07-10T08:00:00+10:00,Southport,0.022,4.6,3.1
2021-07-10T07:00:00+10:00,Southport,0.018,4.5,3
2021-07-10T07:00:00+10:00,Southport,0.019,4.7,3.1
2021-07-10T07:00:00+10:00,Southport,0.005,4.8,3.2
2021-07-10T06:00:00+10:00,Southport,0.001,4.9,3.2
2021-07-10T06:00:00+10:00,Southport,0.008,5.1,3.3
2021-07-10T06:00:00+10:00,Southport,0.019,5.2,3.3
2021-07-10T05:00:00+10:00,Southport,0.019,5.5,3.4
2021-07-10T05:00:00+10:00,Southport,0.015,5.9,3.6
2021-07-10T05:00:00+10:00,Southport,0.021,6.3,3.7
2021-07-10T04:00:00+10:00,Southport,0.022,11.5,4.5
2021-07-10T04:00:00+10:00,Southport,0.007,22.4,5.6
2021-07-10T04:00:00+10:00,Southport,0.003,22.8,5.7
2021-07-10T03:00:00+10:00,Southport,0,23.1,5.8
2021-07-10T03:00:00+10:00,Southport,0.001,23.4,5.8
2021-07-10T03:00:00+10:00,Southport,0.01,23.5,5.9
2021-07-10T02:00:00+10:00,Southport,0.016,23.7,5.9
2021-07-10T02:00:00+10:00,Southport,0.019,23.6,5.8
2021-07-10T02:00:00+10:00,Southport,0.022,23.5,5.8
2021-07-10T01:00:00+10:00,Southport,0.013,23.6,5.9
2021-07-10T01:00:00+10:00,Southport,0.009,23.6,6
2021-07-10T01:00:00+10:00,Southport,0.003,24,6.3
2021-07-10T00:00:00+10:00,Southport,0.006,24.2,6.5
2021-07-10T00:00:00+10:00,Southport,0.006,24.6,6.8
2021-07-10T00:00:00+10:00,Southport,0.01,26,6.9
2021-07-09T22:00:00+10:00,Southport,0.019,26.6,7
2021-07-09T22:00:00+10:00,Southport,0.026,27,7.1
2021-07-09T22:00:00+10:00,Southport,0.029,27.3,7.1
2021-07-09T21:00:00+10:00,Southport,0.028,27.4,7
2021-07-09T21:00:00+10:00,Southport,0.029,14,7
2021-07-09T21:00:00+10:00,Southport,0.027,13.7,6.8
2021-07-09T20:00:00+10:00,Southport,0.023,14.6,7
2021-07-09T20:00:00+10:00,Southport,0.014,14.8,7.1
2021-07-09T20:00:00+10:00,Southport,0.005,15.3,7.2
2021-07-09T19:00:00+10:00,Southport,0.002,15.3,7.2
2021-07-09T19:00:00+10:00,Southport,0.008,15.1,7
2021-07-09T19:00:00+10:00,Southport,0.009,15,7
2021-07-09T18:00:00+10:00,Southport,0.009,15,7
2021-07-09T18:00:00+10:00,Southport,0.007,15.2,7.3
2021-07-09T18:00:00+10:00,Southport,0.004,15.2,7.4
2021-07-09T17:00:00+10:00,Southport,0.003,15.3,7.4
2021-07-09T17:00:00+10:00,Southport,0.001,15.2,7.4
2021-07-09T17:00:00+10:00,Southport,0.008,13.9,6.2
2021-07-09T16:00:00+10:00,Southport,-9999,11.1,4.3
2021-07-09T16:00:00+10:00,Southport,0.021,11.4,4.5
2021-07-09T16:00:00+10:00,Southport,0.025,11.3,4.5
2021-07-09T15:00:00+10:00,Southport,0.028,10.9,4.3
2021-07-09T15:00:00+10:00,Southport,0.026,10.4,4.4
2021-07-09T15:00:00+10:00,Southport,0.024,10.3,4.3
2021-07-09T14:00:00+10:00,Southport,0.023,10.5,4.5
2021-07-09T14:00:00+10:00,Southport,0.02,9.6,4.3
2021-07-09T14:00:00+10:00,Southport,0.014,9.4,4.3
2021-07-09T13:00:00+10:00,Southport,0.004,9.4,4.4
2021-07-09T13:00:00+10:00,Southport,0,9.1,4.5
2021-07-09T13:00:00+10:00,Southport,0,9,4.5
2021-07-09T10:00:00+10:00,Southport,0.004,9.2,4.7
2021-07-09T10:00:00+10:00,Southport,0.01,9.5,4.9
2021-07-09T10:00:00+10:00,Southport,0.013,9.7,5
2021-07-09T09:00:00+10:00,Southport,0.013,10,5.3
2021-07-09T09:00:00+10:00,Southport,0.004,10.1,5.2
2021-07-09T09:00:00+10:00,Southport,0.004,10.1,5.2
2021-07-09T08:00:00+10:00,Southport,0,10.8,5.7
2021-07-09T08:00:00+10:00,Southport,0,10.8,5.7
2021-07-09T08:00:00+10:00,Southport,0,10.6,5.7
2021-07-09T07:00:00+10:00,Southport,0.012,10.3,5.6
2021-07-09T07:00:00+10:00,Southport,0.015,10.3,5.6
2021-07-09T07:00:00+10:00,Southport,0.021,10.5,5.8
2021-07-09T06:00:00+10:00,Southport,0.028,10.6,5.8
2021-07-09T06:00:00+10:00,Southport,0.025,10.6,5.8
2021-07-09T06:00:00+10:00,Southport,0.021,10,5.7
2021-07-09T04:00:00+10:00,Southport,0.017,9.6,5.6
2021-07-09T04:00:00+10:00,Southport,0.011,9.3,5.4
2021-07-09T04:00:00+10:00,Southport,0.006,9,5.2
2021-07-09T03:00:00+10:00,Southport,0.002,8.6,5
2021-07-09T03:00:00+10:00,Southport,0,8.2,4.7
2021-07-09T03:00:00+10:00,Southport,0,8.1,4.6
2021-07-09T02:00:00+10:00,Southport,0,7.8,4.3
2021-07-09T02:00:00+10:00,Southport,0.003,7.5,4.1
2021-07-09T02:00:00+10:00,Southport,0.005,7.2,3.9
2021-07-09T01:00:00+10:00,Southport,0.006,7.1,3.8
2021-07-09T01:00:00+10:00,Southport,0.007,7.3,4
2021-07-09T01:00:00+10:00,Southport,0.013,7.8,4.5
2021-07-09T00:00:00+10:00,Southport,0.012,7.7,4.4
2021-07-09T00:00:00+10:00,Southport,0.007,7.3,4.1
2021-07-09T00:00:00+10:00,Southport,0.006,6.9,3.9
2021-07-08T22:00:00+10:00,Southport,0.009,6.6,3.7
2021-07-08T22:00:00+10:00,Southport,0.018,6,3.4
2021-07-08T22:00:00+10:00,Southport,0.02,5.7,3.3
2021-07-08T21:00:00+10:00,Southport,0.022,5.6,3.3
2021-07-08T21:00:00+10:00,Southport,0.022,5.6,3.2
2021-07-08T21:00:00+10:00,Southport,0.021,6.1,3.4
2021-07-08T20:00:00+10:00,Southport,0.019,6.6,4
2021-07-08T20:00:00+10:00,Southport,0.016,6.8,4
2021-07-08T20:00:00+10:00,Southport,0.014,7,4.2
2021-07-08T18:00:00+10:00,Southport,0.005,7.1,4.3
2021-07-08T18:00:00+10:00,Southport,0.005,7.3,4.5
2021-07-08T18:00:00+10:00,Southport,0.004,7.5,4.6
2021-07-08T17:00:00+10:00,Southport,0.007,7.6,4.7
2021-07-08T17:00:00+10:00,Southport,0.01,7.8,4.9
2021-07-08T17:00:00+10:00,Southport,0.013,7.8,4.9
2021-07-08T16:00:00+10:00,Southport,0.013,7.7,4.7
2021-07-08T16:00:00+10:00,Southport,0.009,7.1,4.2
2021-07-08T16:00:00+10:00,Southport,0.006,7.1,4.2
2021-07-08T15:00:00+10:00,Southport,0.007,7.3,4.4
2021-07-08T15:00:00+10:00,Southport,0.01,7.4,4.4
2021-07-08T15:00:00+10:00,Southport,0.006,7.5,4.5
2021-07-08T14:00:00+10:00,Southport,0.002,7.7,4.6
2021-07-08T14:00:00+10:00,Southport,-9999,7.8,4.6
2021-07-08T14:00:00+10:00,Southport,0.006,7.8,4.6
2021-07-07T13:00:00+10:00,Southport,0.005,7.9,4.7
2021-07-07T13:00:00+10:00,Southport,0.011,7.8,4.6
2021-07-07T13:00:00+10:00,Southport,0.022,7.8,4.6
2021-07-07T12:00:00+10:00,Southport,0.025,7.8,4.6
2021-07-07T12:00:00+10:00,Southport,0.009,8,4.8
2021-07-07T12:00:00+10:00,Southport,0.002,8.3,4.8
2021-07-07T11:00:00+10:00,Southport,0.001,8.3,4.6
2021-07-07T11:00:00+10:00,Southport,0.001,8,4.4
2021-07-07T11:00:00+10:00,Southport,0.002,7.9,4.3
2021-07-07T10:00:00+10:00,Southport,0.003,8,4.3
2021-07-07T10:00:00+10:00,Southport,0.002,8,4.1
2021-07-07T10:00:00+10:00,Southport,0.005,8.1,4
2021-07-07T08:00:00+10:00,Southport,0.005,8.2,3.9
2021-07-07T08:00:00+10:00,Southport,0.006,8.2,3.8
2021-07-07T08:00:00+10:00,Southport,0.006,8.3,3.8
2021-07-07T07:00:00+10:00,Southport,0.006,8.3,3.9
2021-07-07T07:00:00+10:00,Southport,0.005,8.3,3.8
2021-07-07T07:00:00+10:00,Southport,0.001,8,3.5
2021-07-07T05:00:00+10:00,Southport,0,8.1,3.6
2021-07-07T05:00:00+10:00,Southport,0.004,8,3.4
2021-07-07T05:00:00+10:00,Southport,0.014,8.2,3.5
2021-07-07T03:00:00+10:00,Southport,0.025,8.7,3.8
2021-07-07T03:00:00+10:00,Southport,0.026,8.6,3.8
2021-07-07T03:00:00+10:00,Southport,0.025,8.3,3.6
2021-07-07T02:00:00+10:00,Southport,0.021,8,3.5
2021-07-07T02:00:00+10:00,Southport,0.019,8.1,3.7
2021-07-07T02:00:00+10:00,Southport,0.02,8.3,3.9
2021-07-07T00:00:00+10:00,Southport,0.019,8.3,3.9
2021-07-07T00:00:00+10:00,Southport,0.021,8.1,4
2021-07-07T00:00:00+10:00,Southport,0.018,7.9,3.9
2021-07-06T23:00:00+10:00,Southport,0.023,7.6,3.8
2021-07-06T23:00:00+10:00,Southport,0.016,7.3,3.7
2021-07-06T23:00:00+10:00,Southport,0.013,7.2,3.7
2021-07-06T22:00:00+10:00,Southport,0.012,7,3.6
2021-07-06T22:00:00+10:00,Southport,0.009,6.8,3.6
2021-07-06T22:00:00+10:00,Southport,0.011,6.8,3.6
2021-07-06T21:00:00+10:00,Southport,0.011,6.8,3.5
2021-07-06T21:00:00+10:00,Southport,0.012,6.7,3.4
2021-07-06T21:00:00+10:00,Southport,0.008,6.6,3.3
2021-07-06T20:00:00+10:00,Southport,0.02,6.8,3.4
2021-07-06T20:00:00+10:00,Southport,0.015,6.8,3.3
2021-07-06T20:00:00+10:00,Southport,0.017,6.8,3.1
2021-07-06T19:00:00+10:00,Southport,0.019,6.9,3
2021-07-06T19:00:00+10:00,Southport,0.024,7.1,3
2021-07-06T19:00:00+10:00,Southport,0.024,7.1,2.8
2021-07-06T18:00:00+10:00,Southport,0.024,6.7,2.6
2021-07-06T18:00:00+10:00,Southport,0.019,6.5,2.5
2021-07-06T18:00:00+10:00,Southport,0.017,6.6,2.6
2021-07-06T17:00:00+10:00,Southport,0.004,6.4,2.5
2021-07-06T17:00:00+10:00,Southport,0.011,6.6,2.6
2021-07-06T17:00:00+10:00,Southport,0.019,6.6,2.6
2021-07-06T16:00:00+10:00,Southport,0.021,6.6,2.7
2021-07-06T16:00:00+10:00,Southport,0.024,6.7,2.8
2021-07-06T16:00:00+10:00,Southport,0.026,6.5,2.7
2021-07-06T14:00:00+10:00,Southport,0.027,6.5,2.8
2021-07-06T14:00:00+10:00,Southport,0.022,6.5,2.7
2021-07-06T14:00:00+10:00,Southport,0.023,6.3,2.6
2021-07-06T13:00:00+10:00,Southport,0.021,6.3,2.6
2021-07-06T13:00:00+10:00,Southport,0.016,6.2,2.6
2021-07-06T13:00:00+10:00,Southport,0.014,6.2,2.6
2021-07-06T12:00:00+10:00,Southport,0.016,6.1,2.6
2021-07-06T12:00:00+10:00,Southport,0.023,6.1,2.7
2021-07-06T12:00:00+10:00,Southport,0.023,5.9,2.7
2021-07-06T11:00:00+10:00,Southport,0.023,5.9,2.7
2021-07-06T11:00:00+10:00,Southport,0.026,6.1,2.8
2021-07-06T11:00:00+10:00,Southport,0.024,6.4,3.1
2021-07-06T10:00:00+10:00,Southport,0.024,6.4,3
2021-07-06T10:00:00+10:00,Southport,0.025,6.3,2.9
2021-07-06T10:00:00+10:00,Southport,0.023,6.2,2.7
2021-07-06T09:00:00+10:00,Southport,0.019,6.3,2.7
2021-07-06T09:00:00+10:00,Southport,0.014,6.3,2.7
2021-07-06T09:00:00+10:00,Southport,0.018,6.4,2.7
2021-07-06T08:00:00+10:00,Southport,0.022,6.6,2.9
2021-07-06T08:00:00+10:00,Southport,0.022,6.6,2.8
2021-07-06T08:00:00+10:00,Southport,0.023,6.6,2.8
2021-07-06T07:00:00+10:00,Southport,0.023,6.6,2.8
2021-07-06T07:00:00+10:00,Southport,0.021,6.7,2.9
2021-07-06T07:00:00+10:00,Southport,0.023,6.7,3
2021-07-06T06:00:00+10:00,Southport,0.022,8.4,5
2021-07-06T06:00:00+10:00,Southport,0.022,8.3,4.8
2021-07-06T06:00:00+10:00,Southport,0.025,8.1,4.7
2021-07-06T05:00:00+10:00,Southport,0.027,8.1,4.6
2021-07-06T05:00:00+10:00,Southport,0.029,8,4.6
2021-07-06T05:00:00+10:00,Southport,0.028,7.9,4.5
2021-07-06T04:00:00+10:00,Southport,0.026,8,4.7
2021-07-06T04:00:00+10:00,Southport,0.027,8.2,4.8
2021-07-06T04:00:00+10:00,Southport,0.026,8.2,5
2021-07-06T03:00:00+10:00,Southport,0.024,8.4,5.2
2021-07-06T03:00:00+10:00,Southport,0.017,8.2,5.1
2021-07-06T03:00:00+10:00,Southport,0.002,7.8,4.9
2021-07-06T01:00:00+10:00,Southport,0.009,7.8,4.9
2021-07-06T01:00:00+10:00,Southport,0.012,7.9,5
2021-07-06T01:00:00+10:00,Southport,0.012,8,5.2
2021-07-06T00:00:00+10:00,Southport,0.013,7.9,5.2
2021-07-06T00:00:00+10:00,Southport,0.012,7.9,5.2
2021-07-06T00:00:00+10:00,Southport,0.013,8,5.2
2021-07-05T21:00:00+10:00,Southport,0.012,7.8,5.1
2021-07-05T21:00:00+10:00,Southport,0.008,7.6,4.9
2021-07-05T21:00:00+10:00,Southport,0.007,7,4.3
2021-07-05T20:00:00+10:00,Southport,0.01,6.2,3.6
2021-07-05T20:00:00+10:00,Southport,-9999,5.3,2.9
2021-07-05T20:00:00+10:00,Southport,0.024,4.9,2.6
2021-07-05T19:00:00+10:00,Southport,0.027,4.7,2.6
2021-07-05T19:00:00+10:00,Southport,0.028,4.6,2.6
2021-07-05T19:00:00+10:00,Southport,0.029,4.1,2.3
2021-07-05T18:00:00+10:00,Southport,0.013,2.9,1.7
2021-07-05T18:00:00+10:00,Southport,0.013,3.3,2
2021-07-05T18:00:00+10:00,Southport,0.012,3.5,2.2
2021-07-05T17:00:00+10:00,Southport,0.008,3.7,2.4
2021-07-05T17:00:00+10:00,Southport,0.01,3.8,2.5
2021-07-05T17:00:00+10:00,Southport,0.01,3.9,2.6
2021-07-05T16:00:00+10:00,Southport,0.007,4.1,2.8
2021-07-05T16:00:00+10:00,Southport,0.008,4.3,2.9
2021-07-05T16:00:00+10:00,Southport,0.009,4.5,3.1
2021-07-05T15:00:00+10:00,Southport,0.01,4.5,3.1
2021-07-05T15:00:00+10:00,Southport,0.01,4.8,3.3
2021-07-05T15:00:00+10:00,Southport,0.003,5.1,3.5
2021-07-05T14:00:00+10:00,Southport,0.004,5.3,3.6
2021-07-05T14:00:00+10:00,Southport,0.002,5.9,4.1
2021-07-05T14:00:00+10:00,Southport,0,6.8,4.8
2021-07-05T13:00:00+10:00,Southport,0,7.2,5.2
2021-07-05T13:00:00+10:00,Southport,0.003,7.3,5.3
2021-07-05T13:00:00+10:00,Southport,0.011,7.8,5.6
2021-07-05T12:00:00+10:00,Southport,0.013,8.2,5.9
2021-07-05T12:00:00+10:00,Southport,0.016,8.3,5.9
2021-07-05T12:00:00+10:00,Southport,0.012,8.3,5.8
2021-07-05T11:00:00+10:00,Southport,0.011,8.1,5.6
2021-07-05T11:00:00+10:00,Southport,0.006,8.2,5.6
2021-07-05T11:00:00+10:00,Southport,0.008,7.9,5.3
2021-07-05T10:00:00+10:00,Southport,0.004,7.8,5
2021-07-05T10:00:00+10:00,Southport,0.001,7.8,4.9
2021-07-05T10:00:00+10:00,Southport,0.001,7.8,5
2021-07-05T09:00:00+10:00,Southport,0.004,7.9,4.8
2021-07-05T09:00:00+10:00,Southport,0.01,9.4,4
2021-07-05T09:00:00+10:00,Southport,0.014,9.4,4.1
2021-07-05T08:00:00+10:00,Southport,0.019,9.1,3.9
2021-07-05T08:00:00+10:00,Southport,0.02,9,3.9
2021-07-05T08:00:00+10:00,Southport,0.02,8.9,3.9
2021-07-05T07:00:00+10:00,Southport,0.018,8.4,3.6
2021-07-05T07:00:00+10:00,Southport,0.016,8.1,3.4
2021-07-05T07:00:00+10:00,Southport,0.016,7.6,3.3
2021-07-05T06:00:00+10:00,Southport,0.017,7.6,3.5
2021-07-05T06:00:00+10:00,Southport,0.01,7.5,3.3
2021-07-05T06:00:00+10:00,Southport,0.006,7.5,3.2
2021-07-05T05:00:00+10:00,Southport,0.01,7.6,3.2
2021-07-05T05:00:00+10:00,Southport,0.015,7.8,3.3
2021-07-05T05:00:00+10:00,Southport,0.019,7.7,3.1
2021-07-05T04:00:00+10:00,Southport,0.024,7.6,3.2
2021-07-05T04:00:00+10:00,Southport,0.021,7.3,2.9
2021-07-05T04:00:00+10:00,Southport,0.02,7.2,3
2021-07-05T03:00:00+10:00,Southport,0.017,7.2,3
2021-07-05T03:00:00+10:00,Southport,0.012,7.1,2.9
2021-07-05T03:00:00+10:00,Southport,0.004,7.1,2.8
2021-07-05T02:00:00+10:00,Southport,0.008,7.1,2.6
2021-07-05T02:00:00+10:00,Southport,0.01,7,2.5
2021-07-05T02:00:00+10:00,Southport,0.013,6.8,2.3
2021-07-05T01:00:00+10:00,Southport,0.013,6.8,2.2
2021-07-05T01:00:00+10:00,Southport,0.011,6.6,2.1
2021-07-05T01:00:00+10:00,Southport,0.008,6.6,2.1
2021-07-05T00:00:00+10:00,Southport,0.004,6.5,2.1
2021-07-05T00:00:00+10:00,Southport,0.004,6.3,1.9
2021-07-05T00:00:00+10:00,Southport,0.014,6.1,1.8
2021-07-04T22:00:00+10:00,Southport,0.024,5.8,1.9
2021-07-04T22:00:00+10:00,Southport,0.023,5.7,1.8
2021-07-04T22:00:00+10:00,Southport,0.025,5.8,1.8
2021-07-04T21:00:00+10:00,Southport,0.027,6,1.9
2021-07-04T21:00:00+10:00,Southport,0.029,5.8,2.1
2021-07-04T21:00:00+10:00,Southport,0.028,5.6,2.1
2021-07-04T20:00:00+10:00,Southport,0.027,5.4,2
2021-07-04T20:00:00+10:00,Southport,0.024,5.5,2.1
2021-07-04T20:00:00+10:00,Southport,0.023,5.7,2.2
2021-07-04T18:00:00+10:00,Southport,0.021,6.5,2.7
2021-07-04T18:00:00+10:00,Southport,0.025,6.6,2.7
2021-07-04T18:00:00+10:00,Southport,0.024,6.5,2.6
2021-07-04T17:00:00+10:00,Southport,0.021,6.6,2.6
2021-07-04T17:00:00+10:00,Southport,0.022,6.8,2.8
2021-07-04T17:00:00+10:00,Southport,0.02,7,2.9
2021-07-04T16:00:00+10:00,Southport,0.022,7.2,3
2021-07-04T16:00:00+10:00,Southport,0.025,7.4,3.1
2021-07-04T16:00:00+10:00,Southport,0.022,7.6,3.2
2021-07-04T15:00:00+10:00,Southport,0.02,7.7,3.2
2021-07-04T15:00:00+10:00,Southport,0.013,8,3.4
2021-07-04T15:00:00+10:00,Southport,0.021,8.2,3.6
2021-07-04T13:00:00+10:00,Southport,0.025,8.3,3.6
2021-07-04T13:00:00+10:00,Southport,0.025,8.2,3.5
2021-07-04T13:00:00+10:00,Southport,0.026,8,3.4
2021-07-04T11:00:00+10:00,Southport,0.026,7.8,3.3
2021-07-04T11:00:00+10:00,Southport,0.025,8,3.6
2021-07-04T11:00:00+10:00,Southport,0.005,7.7,3.6
2021-07-04T10:00:00+10:00,Southport,0,7,3.4
2021-07-04T10:00:00+10:00,Southport,0.003,6.8,3.3
2021-07-04T10:00:00+10:00,Southport,0.01,6.5,3.2
2021-07-04T09:00:00+10:00,Southport,0.017,6.4,3.1
2021-07-04T09:00:00+10:00,Southport,0.02,6.4,3.2
2021-07-04T09:00:00+10:00,Southport,0.012,6.2,3.3
2021-07-04T08:00:00+10:00,Southport,0.018,6,3.1
2021-07-04T08:00:00+10:00,Southport,0.018,5.5,2.8
2021-07-04T08:00:00+10:00,Southport,0.017,5.3,2.8
2021-07-04T07:00:00+10:00,Southport,0.022,5,2.7
2021-07-04T07:00:00+10:00,Southport,0.018,4.6,2.5
2021-07-04T07:00:00+10:00,Southport,0.023,4.2,2.4
2021-07-04T06:00:00+10:00,Southport,0.028,4.3,2.5
2021-07-04T06:00:00+10:00,Southport,0.028,4.5,2.7
2021-07-04T06:00:00+10:00,Southport,0.028,4.4,2.6
2021-07-04T05:00:00+10:00,Southport,0.028,4.2,2.5
2021-07-04T05:00:00+10:00,Southport,0.027,4.2,2.4
2021-07-04T05:00:00+10:00,Southport,0.028,3.9,2.3
2021-07-04T04:00:00+10:00,Southport,0.027,3.7,2.1
2021-07-04T04:00:00+10:00,Southport,0.026,3.5,2
2021-07-04T04:00:00+10:00,Southport,0.019,3.3,1.9
2021-07-04T03:00:00+10:00,Southport,0.008,3,1.6
2021-07-04T03:00:00+10:00,Southport,0.011,2.9,1.5
2021-07-04T03:00:00+10:00,Southport,0.014,2.8,1.5
2021-07-04T02:00:00+10:00,Southport,0.011,2.7,1.4
2021-07-04T02:00:00+10:00,Southport,0.014,2.7,1.3
2021-07-04T02:00:00+10:00,Southport,0.018,2.6,1.3
2021-07-04T01:00:00+10:00,Southport,0.018,2.5,1.1
2021-07-04T01:00:00+10:00,Southport,0.018,2.4,1
2021-07-04T01:00:00+10:00,Southport,0.019,2.4,1.1
2021-07-04T00:00:00+10:00,Southport,0.02,2.6,1.2
2021-07-04T00:00:00+10:00,Southport,0.02,2.7,1.2
2021-07-04T00:00:00+10:00,Southport,0.021,2.7,1.2
2021-07-03T23:00:00+10:00,Southport,0.021,2.8,1.1
2021-07-03T23:00:00+10:00,Southport,0.023,2.5,0.7
2021-07-03T23:00:00+10:00,Southport,0.023,2.5,0.6
2021-07-03T22:00:00+10:00,Southport,0.023,2.8,0.8
2021-07-03T22:00:00+10:00,Southport,0.022,3.1,0.9
2021-07-03T22:00:00+10:00,Southport,0.02,3.4,0.9
2021-07-03T21:00:00+10:00,Southport,0.019,3.6,1
2021-07-03T21:00:00+10:00,Southport,0.02,3.9,1.1
2021-07-03T21:00:00+10:00,Southport,0.02,4.6,1.3
2021-07-03T20:00:00+10:00,Southport,0.019,5,1.5
2021-07-03T20:00:00+10:00,Southport,0.022,6,2.2
2021-07-03T20:00:00+10:00,Southport,0.013,6.2,2.4
2021-07-03T19:00:00+10:00,Southport,0.008,6.3,2.6
2021-07-03T19:00:00+10:00,Southport,0.003,5.9,2.6
2021-07-03T19:00:00+10:00,Southport,0,5.8,2.8
2021-07-03T18:00:00+10:00,Southport,0,6.3,3.2
2021-07-03T18:00:00+10:00,Southport,0.005,6.9,3.7
2021-07-03T18:00:00+10:00,Southport,0.009,7.3,4
2021-07-03T17:00:00+10:00,Southport,0.015,7.7,4.4
2021-07-03T17:00:00+10:00,Southport,0.017,8.1,4.5
2021-07-03T17:00:00+10:00,Southport,0.01,8.3,4.5
2021-07-03T16:00:00+10:00,Southport,0.007,9.1,4.6
2021-07-03T16:00:00+10:00,Southport,0,9.5,4.8
2021-07-03T16:00:00+10:00,Southport,0,9.9,5
2021-07-03T15:00:00+10:00,Southport,0.002,9.9,5
2021-07-03T15:00:00+10:00,Southport,0.009,10.2,5.2
2021-07-03T15:00:00+10:00,Southport,0.012,10.3,5.3
2021-07-03T14:00:00+10:00,Southport,0.012,10.5,5.5
2021-07-03T14:00:00+10:00,Southport,0.012,10.8,5.6
2021-07-03T14:00:00+10:00,Southport,0.009,10.9,5.7
2021-07-03T13:00:00+10:00,Southport,0.007,11.2,5.9
2021-07-03T13:00:00+10:00,Southport,0.019,12.5,6.5
2021-07-03T13:00:00+10:00,Southport,0.027,12.7,6.5
2021-07-03T12:00:00+10:00,Southport,0.025,12.5,6.4
2021-07-03T12:00:00+10:00,Southport,0.024,12.5,6.2
2021-07-03T12:00:00+10:00,Southport,0.018,12.9,6.3
2021-07-03T11:00:00+10:00,Southport,0.016,13.6,6.4
2021-07-03T11:00:00+10:00,Southport,0.018,14,6.3
2021-07-03T11:00:00+10:00,Southport,0.016,13.7,6.2
2021-07-03T10:00:00+10:00,Southport,0.003,12.9,6
2021-07-03T10:00:00+10:00,Southport,0,12.1,5.4
2021-07-03T10:00:00+10:00,Southport,0.01,12.1,5.4
2021-07-03T09:00:00+10:00,Southport,0.014,12.1,5.4
2021-07-03T09:00:00+10:00,Southport,0.013,12.1,5.4
2021-07-03T09:00:00+10:00,Southport,0.012,11.9,5.2
2021-07-03T08:00:00+10:00,Southport,0.015,12,5.3
2021-07-03T08:00:00+10:00,Southport,0.004,12.2,5.5
2021-07-03T08:00:00+10:00,Southport,0,12.1,5.6
2021-07-03T07:00:00+10:00,Southport,0,12,5.5
2021-07-03T07:00:00+10:00,Southport,0.009,11.8,5.4
2021-07-03T07:00:00+10:00,Southport,0.029,11.8,5.4
2021-07-03T06:00:00+10:00,Southport,0.03,11.8,5.5
2021-07-03T06:00:00+10:00,Southport,0.03,11.8,5.4
2021-07-03T06:00:00+10:00,Southport,0.03,11.6,5.2
2021-07-03T04:00:00+10:00,Southport,0.026,11.2,5.1
2021-07-03T04:00:00+10:00,Southport,0.024,10.5,5
2021-07-03T04:00:00+10:00,Southport,-9999,10.2,5.1
2021-07-03T03:00:00+10:00,Southport,0.002,9.7,4.8
2021-07-03T03:00:00+10:00,Southport,0,9.6,4.8
2021-07-03T03:00:00+10:00,Southport,0.001,9.7,4.8
2021-07-03T02:00:00+10:00,Southport,0.001,9.7,4.8
2021-07-03T02:00:00+10:00,Southport,0.002,9.7,4.8
2021-07-03T02:00:00+10:00,Southport,0.006,9.8,4.9
2021-07-03T01:00:00+10:00,Southport,0.006,10,5.1
2021-07-03T01:00:00+10:00,Southport,0.009,10.9,6.1
2021-07-03T01:00:00+10:00,Southport,0.009,11.2,6.5
2021-07-03T00:00:00+10:00,Southport,0.004,11.1,6.5
2021-07-03T00:00:00+10:00,Southport,-9999,10.7,6.4
2021-07-03T00:00:00+10:00,Southport,0.01,10.8,6.6
2021-07-02T21:00:00+10:00,Southport,0.025,10.6,6.6
2021-07-02T21:00:00+10:00,Southport,0.028,10.4,6.5
2021-07-02T21:00:00+10:00,Southport,0.027,10.2,6.5
2021-07-02T20:00:00+10:00,Southport,0.025,10.2,6.6
2021-07-02T20:00:00+10:00,Southport,0.024,10.2,6.7
2021-07-02T20:00:00+10:00,Southport,0.024,10.3,6.8
2021-07-02T18:00:00+10:00,Southport,0.024,10.3,6.9
2021-07-02T18:00:00+10:00,Southport,0.021,10.3,7.1
2021-07-02T18:00:00+10:00,Southport,0.014,10.4,7.2
2021-07-02T17:00:00+10:00,Southport,0.014,10.3,7.2
2021-07-02T17:00:00+10:00,Southport,0.018,10.1,7.1
2021-07-02T17:00:00+10:00,Southport,0.013,10.1,7.1
2021-07-02T15:00:00+10:00,Southport,0.012,10.1,7.1
2021-07-02T15:00:00+10:00,Southport,0.009,10.1,7.1
2021-07-02T15:00:00+10:00,Southport,0.011,10,7
2021-07-02T14:00:00+10:00,Southport,0.004,9.9,6.8
2021-07-02T14:00:00+10:00,Southport,0.002,9.5,6.3
2021-07-02T14:00:00+10:00,Southport,0.003,8.9,5.7
2021-07-02T13:00:00+10:00,Southport,0.002,8.5,5.3
